character	episode	value
13	236	0
14	236	0
15	236	0
16	236	6.86
17	236	0
18	237	9.47
1	237	5.55
2	237	12.74
3	237	5.52
4	237	0
5	237	8.7
6	237	0
7	237	0
8	237	0
9	237	0
10	237	0
11	237	0
12	237	0
13	237	0
14	237	0
15	237	0
16	237	0
17	237	0
18	238	8.24
1	238	6.47
2	238	61.95
3	238	0
4	238	0
5	238	1.22
6	238	0
7	238	0
8	238	0
9	238	0
10	238	250.0
11	238	0
12	238	0
13	238	0
14	238	0
15	238	0
16	238	0
17	238	0
18	239	15.87
1	239	24.27
2	239	4.98
3	239	16.45
4	239	0
5	239	5.49
6	239	0
7	239	20.56
8	239	0
9	239	0
10	239	37.04
11	239	0
12	239	71.43
13	239	0
14	239	0
15	239	0
16	239	0
17	239	0
18	240	7.98
1	240	7.52
2	240	0
3	240	0
4	240	0
5	240	0
6	240	0
7	240	0
8	240	0
9	240	0
10	240	0
11	240	0
12	240	2.96
13	240	52.63
14	240	0
15	240	0
16	240	0
17	240	0
18	241	14.57
1	241	0
2	241	0
3	241	0
4	241	0
5	241	0
6	241	0
7	241	0
8	241	0
9	241	0
10	241	0
11	241	0
12	241	0
13	241	0
14	241	0
15	241	0
16	241	0
17	241	0
18	242	13.66
1	242	117.65
2	242	6.09
3	242	0
4	242	0
5	242	0
6	242	0
7	242	0
8	242	0
9	242	0
10	242	0
11	242	0
12	242	8.97
13	242	0
14	242	34.74
15	242	0
16	242	0
17	242	0
18	243	22.14
1	243	16.86
2	243	26.4
3	243	44.64
4	243	0
5	243	0
6	243	0
7	243	0
8	243	0
9	243	0
10	243	0
11	243	57.14
12	243	34.48
13	243	0
14	243	0
15	243	0
16	243	0
17	243	0
18	244	8.24
1	244	8.05
2	244	0
3	244	0
4	244	0
5	244	37.04
6	244	0
7	244	3.29
8	244	0
9	244	0
10	244	0
11	244	0
12	244	0
13	244	0
14	244	0
15	244	0
16	244	0
17	244	0
18	245	5.97
1	245	9.52
2	245	0
3	245	22.73
4	245	54.05
5	245	0
6	245	0
7	245	0
8	245	0
9	245	0
10	245	0
11	245	0
12	245	0
13	245	0
14	245	0
15	245	0
16	245	0
17	245	0
18	246	14.35
1	246	21.36
2	246	8.26
3	246	5.63
4	246	0
5	246	0
6	246	0
7	246	0
8	246	0
9	246	0
10	246	0
11	246	0
12	246	0
13	246	0
14	246	0
15	246	0
16	246	0
17	246	0
18	247	11.45
1	247	18.87
2	247	0
3	247	0
4	247	0
5	247	9.68
6	247	0
7	247	0
8	247	9.01
9	247	0
10	247	15.15
11	247	47.62
12	247	3.46
13	247	0
14	247	0
15	247	0
16	247	0
17	247	0
18	248	17.11
1	248	33.46
2	248	11.74
3	248	19.08
4	248	142.86
5	248	27.78
6	248	0
7	248	0
8	248	0
9	248	0
10	248	0
11	248	0
12	248	0
13	248	0
14	248	0
15	248	0
16	248	0
17	248	0
18	249	9.58
1	249	11.47
2	249	8.51
3	249	0
4	249	117.65
5	249	0
6	249	0
7	249	17.18
8	249	5.81
9	249	14.71
10	249	0
11	249	21.51
12	249	21.51
13	249	52.63
14	249	0
15	249	0
16	249	0
17	249	0
18	250	15.02
1	250	40.0
2	250	0
3	250	13.33
4	250	0
5	250	11.36
6	250	0
7	250	0
8	250	20.0
9	250	13.89
10	250	0
11	250	0
12	250	0
13	250	0
14	250	0
15	250	0
16	250	0
17	250	0
18	251	9.49
1	251	0
2	251	0
3	251	0
4	251	0
5	251	0
6	251	0
7	251	19.61
8	251	0
9	251	0
10	251	0
11	251	0
12	251	0
13	251	0
14	251	0
15	251	0
16	251	0
17	251	0
18	252	9.25
1	252	20.33
2	252	8.77
3	252	0
4	252	43.48
5	252	7.23
6	252	0
7	252	9.43
8	252	0
9	252	38.46
10	252	0
11	252	0
12	252	0
13	252	0
14	252	0
15	252	0
16	252	0
17	252	0
18	253	10.78
1	253	30.08
2	253	4.46
3	253	2.48
4	253	333.33
5	253	0
6	253	0
7	253	6.86
8	253	0
9	253	0
10	253	0
11	253	0
12	253	0
13	253	0
14	253	0
15	253	0
16	253	0
17	253	0
18	254	10.67
1	254	10.9
2	254	22.11
3	254	20.62
4	254	30.3
5	254	9.5
6	254	0
7	254	0
8	254	0
9	254	0
10	254	0
11	254	0
12	254	0
13	254	0
14	254	0
15	254	0
16	254	0
17	254	0
18	255	14.63
1	255	19.05
2	255	9.48
3	255	11.9
4	255	0
5	255	0
6	255	0
7	255	11.11
8	255	0
9	255	0
10	255	0
11	255	0
12	255	0
13	255	0
14	255	0
15	255	0
16	255	0
17	255	0
18	256	8.66
1	256	18.75
2	256	8.25
3	256	0
4	256	0
5	256	0
6	256	0
7	256	5.41
8	256	0
9	256	54.05
10	256	0
11	256	0
12	256	0
13	256	0
14	256	0
15	256	0
16	256	0
17	256	0
18	257	12.43
1	257	18.42
2	257	8.89
3	257	21.05
4	257	0
5	257	105.26
6	257	0
7	257	10.2
8	257	0
9	257	0
10	257	0
11	257	0
12	257	0
13	257	0
14	257	0
15	257	0
16	257	0
17	257	0
